ID	Module	newScore	Score	LogFC	Symbol	MGI	URL	Process	Function	Component	Pathway
ENSMUSG00000003847		0.0	-3.323454155194	-0.628393645519945	Nfat5	MGI:1859333	http://www.kegg.jp/dbget-bin/www_bget?mmu:54446				
ENSMUSG00000081683		0.0	-4.79952458958045	-0.260492048302767	Fzd10	MGI:2136761	http://www.kegg.jp/dbget-bin/www_bget?mmu:93897				
ENSMUSG00000003752		0.0	-5.53176530248118	-0.200967661677616	Itpkc	MGI:2442554	http://www.kegg.jp/dbget-bin/www_bget?mmu:233011				
ENSMUSG00000028800		0.0	-6.10481184060231	0.0294964824277404	Hdac1	MGI:108086	http://www.kegg.jp/dbget-bin/www_bget?mmu:433759				
ENSMUSG00000057789		0.0	-3.81864431331253	0.659733848818218	Bak1	MGI:1097161	http://www.kegg.jp/dbget-bin/www_bget?mmu:12018				
ENSMUSG00000034101		0.0	-4.61173469108947	0.844971779295687	Ctnnd1	MGI:105100	http://www.kegg.jp/dbget-bin/www_bget?mmu:12388				
ENSMUSG00000026930		0.0	-5.13869927850344	0.477495503153498	Gpsm1	MGI:1915089	http://www.kegg.jp/dbget-bin/www_bget?mmu:67839				
ENSMUSG00000066979		0.0	-3.7870292439415	0.338401540611539	Bub3	MGI:1343463	http://www.kegg.jp/dbget-bin/www_bget?mmu:12237				
ENSMUSG00000009681		0.0	-4.23269526343523	0.583213816224915	Bcr	MGI:88141	http://www.kegg.jp/dbget-bin/www_bget?mmu:110279				
ENSMUSG00000035187		0.0	-6.00124073850719	-0.0733346271775197	Nkx6-1	MGI:1206039	http://www.kegg.jp/dbget-bin/www_bget?mmu:18096				
ENSMUSG00000056328		0.0	-4.86056460927139	0.2671440255126	Myh1	MGI:1339711	http://www.kegg.jp/dbget-bin/www_bget?mmu:17879				
ENSMUSG00000029104		0.0	-5.07219288391143	-0.234959535460261	Htt	MGI:96067	http://www.kegg.jp/dbget-bin/www_bget?mmu:15194				
ENSMUSG00000022439		0.0	-5.05764051380475	-0.220411958904573	Parvg	MGI:2158329	http://www.kegg.jp/dbget-bin/www_bget?mmu:64099				
ENSMUSG00000004267		0.0	-5.94783685425763	-0.127221110851957	Eno2	MGI:95394	http://www.kegg.jp/dbget-bin/www_bget?mmu:13807				
ENSMUSG00000022433		0.0	-4.82643424399733	0.217617397076749	Csnk1e	MGI:1351660	http://www.kegg.jp/dbget-bin/www_bget?mmu:27373				
ENSMUSG00000012282		0.0	-6.093329271407	0.0284677328022536	Wnt8a	MGI:107924	http://www.kegg.jp/dbget-bin/www_bget?mmu:20890				
ENSMUSG00000089678		0.0	-5.10029571464016	0.163664843674666	Agxt2	MGI:2146052	http://www.kegg.jp/dbget-bin/www_bget?mmu:268782				
ENSMUSG00000029310		0.0	-5.36121197634592	-0.171440228664897	Nudt9	MGI:1921417	http://www.kegg.jp/dbget-bin/www_bget?mmu:74167				
ENSMUSG00000043733		0.0	-2.92253094483594	0.608103733425706	Ptpn11	MGI:99511	http://www.kegg.jp/dbget-bin/www_bget?mmu:19247				
ENSMUSG00000029314		0.0	-2.04127038700224	0.78514472639069	Agpat9	MGI:3603816	http://www.kegg.jp/dbget-bin/www_bget?mmu:231510				
ENSMUSG00000029227		0.0	-3.84009922482789	-0.425658768927997	Fip1l1	MGI:1914149	http://www.kegg.jp/dbget-bin/www_bget?mmu:66899				
ENSMUSG00000047547		0.0	-3.48173300059121	0.54202286672241	Cltb	MGI:1921575	http://www.kegg.jp/dbget-bin/www_bget?mmu:74325				
ENSMUSG00000025236		0.0	-2.83722316042534	0.533008377147603	Adpgk	MGI:1919391	http://www.kegg.jp/dbget-bin/www_bget?mmu:72141				
ENSMUSG00000054988		0.0	-5.17669878353644	0.221745601951562	Agtr1b	MGI:87965	http://www.kegg.jp/dbget-bin/www_bget?mmu:11608				
ENSMUSG00000025232		0.0	-4.98553063026783	0.372852180257667	Hexa	MGI:96073	http://www.kegg.jp/dbget-bin/www_bget?mmu:15211				
ENSMUSG00000036856		0.0	-4.44753823130097	-0.235243508396723	Wnt4	MGI:98957	http://www.kegg.jp/dbget-bin/www_bget?mmu:22417				
ENSMUSG00000035769		0.0	-5.02182766201752	-0.46763846558872	Xylb	MGI:2142985	http://www.kegg.jp/dbget-bin/www_bget?mmu:102448				
ENSMUSG00000033278		0.0	-0.191650826901678	-1.91321630831533	Ptprm	MGI:102694	http://www.kegg.jp/dbget-bin/www_bget?mmu:19274				
ENSMUSG00000021039		0.0	-3.10158647443323	-0.434200118298861	Snw1	MGI:1913604	http://www.kegg.jp/dbget-bin/www_bget?mmu:66354				
ENSMUSG00000034218		0.0	-4.02272979771934	0.498150316935284	Atm	MGI:107202	http://www.kegg.jp/dbget-bin/www_bget?mmu:11920				
ENSMUSG00000025785		0.0	-6.10613131083872	-0.0620206401858793	Exosc7	MGI:1913696	http://www.kegg.jp/dbget-bin/www_bget?mmu:66446				
ENSMUSG00000038224		0.0	-5.17319352111908	-0.143607878794483	Serpinf2	MGI:107173	http://www.kegg.jp/dbget-bin/www_bget?mmu:18816				
ENSMUSG00000053317		0.0	-4.40807755319709	0.303932051177574	Sec61b	MGI:1913462	http://www.kegg.jp/dbget-bin/www_bget?mmu:66212				
ENSMUSG00000002111		0.0	-5.79477654006287	-0.102931992305154	Sfpi1	MGI:98282	http://www.kegg.jp/dbget-bin/www_bget?mmu:20375				
ENSMUSG00000029554		0.0	-5.65924970705459	0.130996873305977	Mad1l1	MGI:1341857	http://www.kegg.jp/dbget-bin/www_bget?mmu:17120				
ENSMUSG00000039062		0.0	-4.74331676942437	-1.12054240031054	Anpep	MGI:5000466	http://www.kegg.jp/dbget-bin/www_bget?mmu:16790				
ENSMUSG00000029556		0.0	-5.3780513089699	-0.129116732289607	Hnf1a	MGI:98504	http://www.kegg.jp/dbget-bin/www_bget?mmu:21405				
ENSMUSG00000061393		0.0	-4.62779167036598	0.245630121526842	Acvr2b	MGI:87912	http://www.kegg.jp/dbget-bin/www_bget?mmu:11481				
ENSMUSG00000060147		0.0	-5.61515466899218	0.101810088866056	Serpinb6a	MGI:103123	http://www.kegg.jp/dbget-bin/www_bget?mmu:20719				
ENSMUSG00000049858		0.0	-5.55623492642348	0.299946581378405	Suox	MGI:2446117	http://www.kegg.jp/dbget-bin/www_bget?mmu:211389				
ENSMUSG00000025017		0.0	-4.92145134313677	0.190293691775624	Pik3ap1	MGI:1933177	http://www.kegg.jp/dbget-bin/www_bget?mmu:83490				
ENSMUSG00000029661		0.0	-2.04839317032514	-0.769994639680898	Col1a2	MGI:88468	http://www.kegg.jp/dbget-bin/www_bget?mmu:12843				
ENSMUSG00000024986		0.0	-4.24030283935149	-0.331248671917495	Hhex	MGI:96086	http://www.kegg.jp/dbget-bin/www_bget?mmu:15242				
ENSMUSG00000015605		0.0	-4.19366154409125	0.587365304294552	Srf	MGI:106658	http://www.kegg.jp/dbget-bin/www_bget?mmu:20807				
ENSMUSG00000024290	Small	1.10464549594391	2.0425774584614	1.10464549594391	Rock1	MGI:107927	http://www.kegg.jp/dbget-bin/www_bget?mmu:19877	GO:0000910|GO:0051301	GO:0005515|GO:0019899|GO:0017049	GO:0005856|GO:0015630|GO:0032059|GO:0043232|GO:0005813|GO:0005815|GO:0044446|GO:0043228|GO:0044430|GO:0042995|GO:0044422	mmu04670|mmu04310|mmu04510|mmu04350|mmu04062|mmu05132|mmu04360|mmu04810
ENSMUSG00000029249		0.0	-1.16972988754707	0.938455372963432	Rest	MGI:104897	http://www.kegg.jp/dbget-bin/www_bget?mmu:19712				
ENSMUSG00000009863		0.0	-5.99704169286738	-0.06209928945764	Sdhb	MGI:1914930	http://www.kegg.jp/dbget-bin/www_bget?mmu:67680				
ENSMUSG00000025507		0.0	-4.71764402743101	0.209372163738843	Lrdd	MGI:1889507	http://www.kegg.jp/dbget-bin/www_bget?mmu:57913				
ENSMUSG00000027805		0.0	-4.33373135178022	0.278195908012538	Pfn2	MGI:97550	http://www.kegg.jp/dbget-bin/www_bget?mmu:18645				
ENSMUSG00000030748		0.0	-3.53601254509522	0.554965420741568	Il4ra	MGI:105367	http://www.kegg.jp/dbget-bin/www_bget?mmu:16190				
ENSMUSG00000042644		0.0	-5.22454169296775	0.179222143963514	Itpr3	MGI:96624	http://www.kegg.jp/dbget-bin/www_bget?mmu:16440				
ENSMUSG00000028159		0.0	-5.9334594524369	-0.0964022988846572	Dapp1	MGI:1347063	http://www.kegg.jp/dbget-bin/www_bget?mmu:26377				
ENSMUSG00000006134		0.0	-2.99990917976643	0.551042732186943	Crkl	MGI:104686	http://www.kegg.jp/dbget-bin/www_bget?mmu:12929				
ENSMUSG00000074743		0.0	-5.82223774293961	0.152788977335484	Thbd	MGI:98736	http://www.kegg.jp/dbget-bin/www_bget?mmu:21824				
ENSMUSG00000028974		0.0	-5.91258457608829	-0.0550475181718231	Dffa	MGI:1196227	http://www.kegg.jp/dbget-bin/www_bget?mmu:13347				
ENSMUSG00000028976		0.0	-6.1994995004826	0.0093396850881371	Slc2a5	MGI:1928369	http://www.kegg.jp/dbget-bin/www_bget?mmu:56485				
ENSMUSG00000028978		0.0	-4.43079666960637	0.299086049268598	Nos3	MGI:97362	http://www.kegg.jp/dbget-bin/www_bget?mmu:18127				
ENSMUSG00000028979		0.0	-3.79718286739772	-0.543492951130654	Masp2	MGI:1330832	http://www.kegg.jp/dbget-bin/www_bget?mmu:17175				
ENSMUSG00000021148		0.0	-5.36591959502493	NaN	Gm9745	MGI:3704398	http://www.kegg.jp/dbget-bin/www_bget?mmu:100039655				
ENSMUSG00000021149		0.0	-2.9747068839481	0.69855250490774	Gtpbp4	MGI:1916487	http://www.kegg.jp/dbget-bin/www_bget?mmu:69237				
ENSMUSG00000018634		0.0	-5.87541136231323	-0.0836186037957637	Crhr1	MGI:88498	http://www.kegg.jp/dbget-bin/www_bget?mmu:12921				
ENSMUSG00000046709		0.0	-5.73281591748446	0.087919840918083	Mapk10	MGI:1346863	http://www.kegg.jp/dbget-bin/www_bget?mmu:26414				
ENSMUSG00000006057		0.0	-5.21168658515219	-0.176613761727855	Atp5g1	MGI:107653	http://www.kegg.jp/dbget-bin/www_bget?mmu:11951				
ENSMUSG00000021448		0.0	-6.05641556153095	-0.0466626756023051	Shc3	MGI:106179	http://www.kegg.jp/dbget-bin/www_bget?mmu:20418				
ENSMUSG00000006058		0.0	-4.98872766237422	0.236541856945643	Snf8	MGI:1343161	http://www.kegg.jp/dbget-bin/www_bget?mmu:27681				
ENSMUSG00000046707		0.0	-3.30444712892658	0.45322352294118	Csnk2a2	MGI:88547	http://www.kegg.jp/dbget-bin/www_bget?mmu:13000				
ENSMUSG00000024122		0.0	-3.79778884385401	0.386671579231466	Pdpk1	MGI:1338068	http://www.kegg.jp/dbget-bin/www_bget?mmu:18607				
ENSMUSG00000024121		0.0	-4.76741671019485	0.444590869583339	Atp6v0c	MGI:88116	http://www.kegg.jp/dbget-bin/www_bget?mmu:11984				
ENSMUSG00000041248		0.0	-3.90511640182013	0.30348542106343	Kcnj1	MGI:1927248	http://www.kegg.jp/dbget-bin/www_bget?mmu:56379				
ENSMUSG00000007989		0.0	-4.81773602579831	-0.188191535363752	Fzd3	MGI:108476	http://www.kegg.jp/dbget-bin/www_bget?mmu:14365				
ENSMUSG00000052798		0.0	-4.42899122535213	0.364063617021467	Nup107	MGI:2143854	http://www.kegg.jp/dbget-bin/www_bget?mmu:103468				
ENSMUSG00000018166		0.0	-5.56428542804558	0.125911285791847	Erbb3	MGI:95411	http://www.kegg.jp/dbget-bin/www_bget?mmu:13867				
ENSMUSG00000024292		0.0	-3.91589266650851	0.307996215852482	Cyp4f14	MGI:1927669	http://www.kegg.jp/dbget-bin/www_bget?mmu:64385				
ENSMUSG00000027498		0.0	-2.21110210474275	0.602506751235681	Cstf1	MGI:1914587	http://www.kegg.jp/dbget-bin/www_bget?mmu:67337				
ENSMUSG00000051906		0.0	-5.04018217781901	-0.166452962362027	Cd209f	MGI:1916392	http://www.kegg.jp/dbget-bin/www_bget?mmu:69142				
ENSMUSG00000066515		0.0	-5.82117110255493	-0.0779277821091204	Klk1b3	MGI:97322	http://www.kegg.jp/dbget-bin/www_bget?mmu:18050				
ENSMUSG00000066516		0.0	-5.91984245608588	-0.0940247827710899	Klk1b21	MGI:892022	http://www.kegg.jp/dbget-bin/www_bget?mmu:16616				
ENSMUSG00000032348		0.0	-0.828186409898969	-1.15505639778036	Gsta4	MGI:1309515	http://www.kegg.jp/dbget-bin/www_bget?mmu:14860				
ENSMUSG00000032349		0.0	-1.83620332103093	0.670723420478891	Elovl5	MGI:1916051	http://www.kegg.jp/dbget-bin/www_bget?mmu:68801				
ENSMUSG00000066512		0.0	-3.74422716319979	0.328568386385073	Klk1b5	MGI:892020	http://www.kegg.jp/dbget-bin/www_bget?mmu:16622				
ENSMUSG00000066513		0.0	-5.77643766165387	-0.0715834459665414	Klk1b4	MGI:97320	http://www.kegg.jp/dbget-bin/www_bget?mmu:18048				
ENSMUSG00000018707		0.0	-5.84222544212476	-0.0885186997354322	Dync1h1	MGI:103147	http://www.kegg.jp/dbget-bin/www_bget?mmu:13424				
ENSMUSG00000028883		0.0	-1.67583878711108	-0.901276617181132	Sema3a	MGI:107558	http://www.kegg.jp/dbget-bin/www_bget?mmu:20346				
ENSMUSG00000032690		0.0	-4.69084953184579	0.248813107460689	Oas2	MGI:2180852	http://www.kegg.jp/dbget-bin/www_bget?mmu:246728				
ENSMUSG00000032691		0.0	-6.02274277834367	-0.0444426764983217	Nlrp3	MGI:2653833	http://www.kegg.jp/dbget-bin/www_bget?mmu:216799				
ENSMUSG00000050953		0.0	-0.517667559736201	1.73369376219961	Gja1	MGI:95713	http://www.kegg.jp/dbget-bin/www_bget?mmu:14609				
ENSMUSG00000034656		0.0	-5.53993573897309	-0.100827422169022	Cacna1a	MGI:109482	http://www.kegg.jp/dbget-bin/www_bget?mmu:12286				
ENSMUSG00000040907		0.0	-4.93489675026641	0.206208725851106	Atp1a3	MGI:88107	http://www.kegg.jp/dbget-bin/www_bget?mmu:232975				
ENSMUSG00000044709		0.0	-5.14723014860555	0.169387023010627	Gemin7	MGI:1916981	http://www.kegg.jp/dbget-bin/www_bget?mmu:69731				
ENSMUSG00000037926		0.0	-4.66397687115935	-0.223755339675567	Ssh2	MGI:2679255	http://www.kegg.jp/dbget-bin/www_bget?mmu:237860				
ENSMUSG00000020143		0.0	-5.55442071964514	-0.143925038676072	Dock2	MGI:2149010	http://www.kegg.jp/dbget-bin/www_bget?mmu:94176				
ENSMUSG00000037924		0.0	-5.72946239763157	0.0999891575710785	Olfr16	MGI:106648	http://www.kegg.jp/dbget-bin/www_bget?mmu:18313				
ENSMUSG00000020009		0.0	-5.92391095238371	-0.0664967594228649	Ifngr1	MGI:107655	http://www.kegg.jp/dbget-bin/www_bget?mmu:15979				
ENSMUSG00000021536		0.0	-5.20415871328371	0.140786714979306	Adcy2	MGI:99676	http://www.kegg.jp/dbget-bin/www_bget?mmu:210044				
ENSMUSG00000024014		0.0	-1.96969668297859	0.645441584002471	Pim1	MGI:97584	http://www.kegg.jp/dbget-bin/www_bget?mmu:18712				
ENSMUSG00000021134		0.0	-5.86320314418996	0.0853179745198182	Srsf5	MGI:98287	http://www.kegg.jp/dbget-bin/www_bget?mmu:20384				
ENSMUSG00000020007		0.0	-6.19302484183411	0.00989480507665963	Il20ra	MGI:3605069	http://www.kegg.jp/dbget-bin/www_bget?mmu:237313				
ENSMUSG00000022895		0.0	-5.232939086218	-0.146417793975319	Ets2	MGI:95456	http://www.kegg.jp/dbget-bin/www_bget?mmu:23872				
ENSMUSG00000068758		0.0	-6.06045851015956	-0.060698232487282	Il3ra	MGI:96553	http://www.kegg.jp/dbget-bin/www_bget?mmu:16188				
ENSMUSG00000018566		0.0	-4.8383172181663	0.231296174380887	Slc2a4	MGI:95758	http://www.kegg.jp/dbget-bin/www_bget?mmu:20528				
ENSMUSG00000018567		0.0	-4.69181485097912	-0.346246685806229	Gabarap	MGI:1861742	http://www.kegg.jp/dbget-bin/www_bget?mmu:56486				
ENSMUSG00000037992		0.0	-5.83010891724406	0.0816596372378333	Rara	MGI:97856	http://www.kegg.jp/dbget-bin/www_bget?mmu:19401				
ENSMUSG00000022890		0.0	-5.3240976424732	-0.138557899750731	Atp5j	MGI:107777	http://www.kegg.jp/dbget-bin/www_bget?mmu:11957				
ENSMUSG00000022892		0.0	-4.79373031014288	-0.305946391039383	App	MGI:88059	http://www.kegg.jp/dbget-bin/www_bget?mmu:11820				
ENSMUSG00000045382		0.0	-6.23694748194525	-0.00119727847731355	Cxcr4	MGI:109563	http://www.kegg.jp/dbget-bin/www_bget?mmu:12767				
ENSMUSG00000017652		0.0	-2.99597457915169	-0.433195641019624	Cd40	MGI:88336	http://www.kegg.jp/dbget-bin/www_bget?mmu:21939				
ENSMUSG00000027323		0.0	-4.13303019748536	1.16251241578305	Rad51	MGI:97890	http://www.kegg.jp/dbget-bin/www_bget?mmu:19361				
ENSMUSG00000018569		0.0	-6.0817635392176	-0.0325101205341429	Cldn7	MGI:1859285	http://www.kegg.jp/dbget-bin/www_bget?mmu:53624				
ENSMUSG00000052957		0.0	-2.9184653988539	-0.537675467373697	Gas1	MGI:95655	http://www.kegg.jp/dbget-bin/www_bget?mmu:14451				
ENSMUSG00000018411		0.0	-5.24870886951626	0.172552384359611	Mapt	MGI:97180	http://www.kegg.jp/dbget-bin/www_bget?mmu:17762				
ENSMUSG00000042262		0.0	-5.66271422028531	0.149413012170892	Ccr8	MGI:1201402	http://www.kegg.jp/dbget-bin/www_bget?mmu:12776				
ENSMUSG00000053137		0.0	-4.77215272430094	0.242482076600681	Mapk11	MGI:1338024	http://www.kegg.jp/dbget-bin/www_bget?mmu:19094				
ENSMUSG00000019943		0.0	0.389146258518423	0.841010669686429	Atp2b1	MGI:104653	http://www.kegg.jp/dbget-bin/www_bget?mmu:67972				
ENSMUSG00000019942		0.0	-1.20692818183218	1.44305658989239	Cdk1	MGI:88351	http://www.kegg.jp/dbget-bin/www_bget?mmu:12534				
ENSMUSG00000030525		0.0	-4.64763217919738	0.211479261441148	Chrna7	MGI:99779	http://www.kegg.jp/dbget-bin/www_bget?mmu:11441				
ENSMUSG00000026818		0.0	-5.77307976864611	0.0863070442360409	Cel	MGI:88374	http://www.kegg.jp/dbget-bin/www_bget?mmu:12613				
ENSMUSG00000033831		0.0	-5.94812336758063	-0.0659506948862954	Fgb	MGI:99501	http://www.kegg.jp/dbget-bin/www_bget?mmu:110135				
ENSMUSG00000018914		0.0	-6.16491036021587	-0.0144431906187092	Il3	MGI:96552	http://www.kegg.jp/dbget-bin/www_bget?mmu:16187				
ENSMUSG00000055866		0.0	-3.39029642924544	-0.698448891092851	Per2	MGI:1195265	http://www.kegg.jp/dbget-bin/www_bget?mmu:18627				
ENSMUSG00000020396		0.0	-5.37734583427162	0.13101388892144	Nefh	MGI:97309	http://www.kegg.jp/dbget-bin/www_bget?mmu:380684				
ENSMUSG00000018899		0.0	-4.52466913163029	-0.340936850061106	Irf1	MGI:96590	http://www.kegg.jp/dbget-bin/www_bget?mmu:16362				
ENSMUSG00000063727		0.0	-4.57130633845353	1.67815569304424	Tnfrsf11b	MGI:109587	http://www.kegg.jp/dbget-bin/www_bget?mmu:18383				
ENSMUSG00000019087		0.0	-6.23742372937983	-0.00159807399966046	Atp6ap1	MGI:109629	http://www.kegg.jp/dbget-bin/www_bget?mmu:54411				
ENSMUSG00000021919		0.0	-6.03726357200444	0.0761508680940594	Chat	MGI:88392	http://www.kegg.jp/dbget-bin/www_bget?mmu:12647				
ENSMUSG00000004768		0.0	-2.95071198103774	0.896757331085713	Rab23	MGI:99833	http://www.kegg.jp/dbget-bin/www_bget?mmu:19335				
ENSMUSG00000015437		0.0	-5.53945224123768	0.134678969455288	Gzmb	MGI:109267	http://www.kegg.jp/dbget-bin/www_bget?mmu:14939				
ENSMUSG00000044147	Small	-0.258378222437973	0.739917538205112	-0.258378222437973	Arf6	MGI:99435	http://www.kegg.jp/dbget-bin/www_bget?mmu:11845	GO:0001889|GO:0034394|GO:0061008	GO:0031996|GO:0019899|GO:0005515	GO:0044446|GO:0042995|GO:0031253|GO:0044422|GO:0044463	mmu04666
ENSMUSG00000031950		0.0	-3.38591162429854	0.511650640645025	Gabarapl2	MGI:1890602	http://www.kegg.jp/dbget-bin/www_bget?mmu:93739				
ENSMUSG00000024789		0.0	-2.52573180218836	-0.758297714246061	Jak2	MGI:96629	http://www.kegg.jp/dbget-bin/www_bget?mmu:16452				
ENSMUSG00000024782		0.0	-4.19417170576284	-0.812730689814921	Ak3	MGI:1860835	http://www.kegg.jp/dbget-bin/www_bget?mmu:56248				
ENSMUSG00000079853		0.0	-4.61067127610778	-0.239095837982511	Klra1	MGI:101907	http://www.kegg.jp/dbget-bin/www_bget?mmu:16627				
ENSMUSG00000058444		0.0	-3.84811699891243	-0.439525671756009	Map2k5	MGI:1346345	http://www.kegg.jp/dbget-bin/www_bget?mmu:23938				
ENSMUSG00000002930		0.0	-5.93850454405054	-0.0587491596789465	Ppp1r17	MGI:1333876	http://www.kegg.jp/dbget-bin/www_bget?mmu:19051				
ENSMUSG00000073982		0.0	-5.39130632441398	0.192119128294468	Rhog	MGI:1928370	http://www.kegg.jp/dbget-bin/www_bget?mmu:56212				
ENSMUSG00000058200		0.0	-4.92476048766377	0.202178797628391	Olfr66	MGI:1341906	http://www.kegg.jp/dbget-bin/www_bget?mmu:18367				
ENSMUSG00000053044		0.0	-4.93361483806898	0.191324967807927	Cd8b1	MGI:88347	http://www.kegg.jp/dbget-bin/www_bget?mmu:12526				
ENSMUSG00000029330		0.0	-5.86616061239073	-0.0700130167306909	Cds1	MGI:1921846	http://www.kegg.jp/dbget-bin/www_bget?mmu:74596				
ENSMUSG00000030897		0.0	-5.69314451423596	-0.082786359035388	Cnga4	MGI:2664099	http://www.kegg.jp/dbget-bin/www_bget?mmu:233649				
ENSMUSG00000008136		0.0	-6.18964868377382	0.0168039888155522	Fhl2	MGI:1338762	http://www.kegg.jp/dbget-bin/www_bget?mmu:14200				
ENSMUSG00000020315		0.0	-0.615324425643698	1.76833791400116	Spnb2	MGI:98388	http://www.kegg.jp/dbget-bin/www_bget?mmu:20742				
ENSMUSG00000041515		0.0	-4.57046028388726	-0.270129070668263	Irf8	MGI:96395	http://www.kegg.jp/dbget-bin/www_bget?mmu:15900				
ENSMUSG00000022940		0.0	-0.868372391360341	-1.02085568730906	Pigp	MGI:1860433	http://www.kegg.jp/dbget-bin/www_bget?mmu:56176				
ENSMUSG00000027470		0.0	-5.76935366747945	-0.103589831304206	Mylk2	MGI:2139434	http://www.kegg.jp/dbget-bin/www_bget?mmu:228785				
ENSMUSG00000037625		0.0	-6.18136792385922	0.0128353933627809	Cldn11	MGI:106925	http://www.kegg.jp/dbget-bin/www_bget?mmu:18417				
ENSMUSG00000020312		0.0	-4.23441404120762	0.321565323033395	Shc2	MGI:106180	http://www.kegg.jp/dbget-bin/www_bget?mmu:216148				
ENSMUSG00000029334		0.0	-5.86385507354517	0.105838961944391	Prkg2	MGI:108173	http://www.kegg.jp/dbget-bin/www_bget?mmu:19092				
ENSMUSG00000027787		0.0	-5.64911713180887	0.155261425802161	Nmd3	MGI:2140103	http://www.kegg.jp/dbget-bin/www_bget?mmu:97112				
ENSMUSG00000018965		0.0	-2.08453878784893	0.645260136869052	Ywhah	MGI:109194	http://www.kegg.jp/dbget-bin/www_bget?mmu:22629				
ENSMUSG00000032834		0.0	-3.87236690794464	0.379163029568807	Pwp2	MGI:1341200	http://www.kegg.jp/dbget-bin/www_bget?mmu:110816				
ENSMUSG00000026656		0.0	-4.16589002818093	0.309621543465683	Fcgr2b	MGI:95499	http://www.kegg.jp/dbget-bin/www_bget?mmu:14130				
ENSMUSG00000032839		0.0	-5.64253641259244	-0.100186022700159	Trpc1	MGI:109528	http://www.kegg.jp/dbget-bin/www_bget?mmu:22063				
ENSMUSG00000038064		0.0	-5.74017768374464	-0.120846278622187	Cldn22	MGI:1922927	http://www.kegg.jp/dbget-bin/www_bget?mmu:75677				
ENSMUSG00000030695		0.0	-2.67033003257777	1.08567204702092	Aldoa	MGI:87994	http://www.kegg.jp/dbget-bin/www_bget?mmu:11674				
ENSMUSG00000059552		0.0	-2.46975214789443	-0.728695679741279	Trp53	MGI:98834	http://www.kegg.jp/dbget-bin/www_bget?mmu:22059				
ENSMUSG00000059003		0.0	-6.1113857634898	0.0232877112718694	Grin2a	MGI:95820	http://www.kegg.jp/dbget-bin/www_bget?mmu:14811				
ENSMUSG00000010142		0.0	-5.9278772133871	-0.0671052254237201	Tnfrsf13b	MGI:1889411	http://www.kegg.jp/dbget-bin/www_bget?mmu:57916				
ENSMUSG00000033016		0.0	-3.57588067736182	0.357455794646963	Nfatc1	MGI:102469	http://www.kegg.jp/dbget-bin/www_bget?mmu:18018				
ENSMUSG00000036333		0.0	-4.31778227978754	-0.340654405508169	Kidins220	MGI:1924730	http://www.kegg.jp/dbget-bin/www_bget?mmu:77480				
ENSMUSG00000033122		0.0	-5.59063983658906	0.100527574558767	Hsd17b3	MGI:107177	http://www.kegg.jp/dbget-bin/www_bget?mmu:15487				
ENSMUSG00000002984		0.0	1.37177770889327	2.0485783076777	Tomm40	MGI:1858259	http://www.kegg.jp/dbget-bin/www_bget?mmu:53333				
ENSMUSG00000038784		0.0	-2.3689683562909	0.887168458568769	Cnot4	MGI:1859026	http://www.kegg.jp/dbget-bin/www_bget?mmu:53621				
ENSMUSG00000067231		0.0	-6.10410508873756	-0.0249036231337403	Cyp2c65	MGI:1919553	http://www.kegg.jp/dbget-bin/www_bget?mmu:72303				
ENSMUSG00000050147		0.0	-6.13256020820484	0.0212007276644224	F2rl3	MGI:1298207	http://www.kegg.jp/dbget-bin/www_bget?mmu:14065				
ENSMUSG00000027276		0.0	1.09337600947275	-0.690421546384681	Jag1	MGI:1095416	http://www.kegg.jp/dbget-bin/www_bget?mmu:16449				
ENSMUSG00000027273		0.0	-2.14476498184919	-2.077572450876	Snap25	MGI:98331	http://www.kegg.jp/dbget-bin/www_bget?mmu:20614				
ENSMUSG00000005580		0.0	-3.88842579418074	-0.493222073165814	Adcy9	MGI:108450	http://www.kegg.jp/dbget-bin/www_bget?mmu:11515				
ENSMUSG00000023206		0.0	-5.39539741038178	0.141244737572256	Il15ra	MGI:104644	http://www.kegg.jp/dbget-bin/www_bget?mmu:16169				
ENSMUSG00000050783		0.0	-5.19715101320638	-0.166687535249418	Htr1f	MGI:99842	http://www.kegg.jp/dbget-bin/www_bget?mmu:15557				
ENSMUSG00000047604		0.0	-5.59453448989876	-0.128058558116159	Frat2	MGI:2673967	http://www.kegg.jp/dbget-bin/www_bget?mmu:212398				
ENSMUSG00000054808		0.0	-1.80434291461977	1.2044243059734	Actn4	MGI:1890773	http://www.kegg.jp/dbget-bin/www_bget?mmu:60595				
ENSMUSG00000032527		0.0	-5.39822503011303	-0.126280779820531	Pccb	MGI:1914154	http://www.kegg.jp/dbget-bin/www_bget?mmu:66904				
ENSMUSG00000039662		0.0	-3.07616067593432	0.550023864150988	Icmt	MGI:1888594	http://www.kegg.jp/dbget-bin/www_bget?mmu:57295				
ENSMUSG00000029636		0.0	-4.06426850389036	-0.317903433924999	Wasf3	MGI:2658986	http://www.kegg.jp/dbget-bin/www_bget?mmu:245880				
ENSMUSG00000061959		0.0	-3.38070895741554	-0.378064222243042	Ces1e	MGI:95432	http://www.kegg.jp/dbget-bin/www_bget?mmu:13897				
ENSMUSG00000022947		0.0	-5.93050816944852	-0.109188238191359	Cbr3	MGI:1309992	http://www.kegg.jp/dbget-bin/www_bget?mmu:109857				
